UserID	set_id.vpt.1	resp_1_n.vpt.1	outlier_fast_n.vpt.1	outlier_slow_n.vpt.1	score.vpt.1	score.no.vpt.1	score.yes.vpt.1	Timestamp.vpt.1	username.vpt.1	condition.vpt.1	trainingType.vpt.1	Session.vpt.1	RunID.vpt.1	participationID.vpt.1	trainingNr.1.vpt.1	taskType.vpt.1	taskName.vpt.1	userID.vpt.1	userAgent.vpt.1	run_from.vpt.1	run_to.vpt.1	lotus_says.vpt.1	event_count.vpt.1	sequence_report.vpt.1	set_id.vpt.2	resp_1_n.vpt.2	outlier_fast_n.vpt.2	outlier_slow_n.vpt.2	score.vpt.2	score.no.vpt.2	score.yes.vpt.2	Timestamp.vpt.2	username.vpt.2	condition.vpt.2	trainingType.vpt.2	Session.vpt.2	RunID.vpt.2	participationID.vpt.2	trainingNr.1.vpt.2	taskType.vpt.2	taskName.vpt.2	userID.vpt.2	userAgent.vpt.2	run_from.vpt.2	run_to.vpt.2	lotus_says.vpt.2	event_count.vpt.2	sequence_report.vpt.2	set_id.vpt.3	resp_1_n.vpt.3	outlier_fast_n.vpt.3	outlier_slow_n.vpt.3	score.vpt.3	score.no.vpt.3	score.yes.vpt.3	Timestamp.vpt.3	username.vpt.3	condition.vpt.3	trainingType.vpt.3	Session.vpt.3	RunID.vpt.3	participationID.vpt.3	trainingNr.1.vpt.3	taskType.vpt.3	taskName.vpt.3	userID.vpt.3	userAgent.vpt.3	run_from.vpt.3	run_to.vpt.3	lotus_says.vpt.3	event_count.vpt.3	sequence_report.vpt.3	set_id.vpt.4	resp_1_n.vpt.4	outlier_fast_n.vpt.4	outlier_slow_n.vpt.4	score.vpt.4	score.no.vpt.4	score.yes.vpt.4	Timestamp.vpt.4	username.vpt.4	condition.vpt.4	trainingType.vpt.4	Session.vpt.4	RunID.vpt.4	participationID.vpt.4	trainingNr.1.vpt.4	taskType.vpt.4	taskName.vpt.4	userID.vpt.4	userAgent.vpt.4	run_from.vpt.4	run_to.vpt.4	lotus_says.vpt.4	event_count.vpt.4	sequence_report.vpt.4	set_id.vpt.5	resp_1_n.vpt.5	outlier_fast_n.vpt.5	outlier_slow_n.vpt.5	score.vpt.5	score.no.vpt.5	score.yes.vpt.5	Timestamp.vpt.5	username.vpt.5	condition.vpt.5	trainingType.vpt.5	Session.vpt.5	RunID.vpt.5	participationID.vpt.5	trainingNr.1.vpt.5	taskType.vpt.5	taskName.vpt.5	userID.vpt.5	userAgent.vpt.5	run_from.vpt.5	run_to.vpt.5	lotus_says.vpt.5	event_count.vpt.5	sequence_report.vpt.5	set_id.vpt.6	resp_1_n.vpt.6	outlier_fast_n.vpt.6	outlier_slow_n.vpt.6	score.vpt.6	score.no.vpt.6	score.yes.vpt.6	Timestamp.vpt.6	username.vpt.6	condition.vpt.6	trainingType.vpt.6	Session.vpt.6	RunID.vpt.6	participationID.vpt.6	trainingNr.1.vpt.6	taskType.vpt.6	taskName.vpt.6	userID.vpt.6	userAgent.vpt.6	run_from.vpt.6	run_to.vpt.6	lotus_says.vpt.6	event_count.vpt.6	sequence_report.vpt.6	set_id.aat.1	task_n.aat.1	resp_1_n.aat.1	outlier_fast_n.aat.1	outlier_slow_n.aat.1	outlier_sd_n.aat.1	correct_n.yes.control.aat.1	correct_mean.yes.control.aat.1	correct_sd.yes.control.aat.1	penalty.yes.control.aat.1	adjusted_mean.yes.control.aat.1	correct_n.no.control.aat.1	correct_mean.no.control.aat.1	correct_sd.no.control.aat.1	penalty.no.control.aat.1	adjusted_mean.no.control.aat.1	inclusive_sd.control.aat.1	score.control.aat.1	correct_n.yes.test.aat.1	correct_mean.yes.test.aat.1	correct_sd.yes.test.aat.1	penalty.yes.test.aat.1	adjusted_mean.yes.test.aat.1	correct_n.no.test.aat.1	correct_mean.no.test.aat.1	correct_sd.no.test.aat.1	penalty.no.test.aat.1	adjusted_mean.no.test.aat.1	inclusive_sd.test.aat.1	score.test.aat.1	score.aat.1	Timestamp.aat.1	username.aat.1	condition.aat.1	trainingType.aat.1	Session.aat.1	RunID.aat.1	participationID.aat.1	trainingNr.1.aat.1	taskType.aat.1	taskName.aat.1	userID.aat.1	userAgent.aat.1	run_from.aat.1	run_to.aat.1	lotus_says.aat.1	event_count.aat.1	sequence_report.aat.1	set_id.aat.2	task_n.aat.2	resp_1_n.aat.2	outlier_fast_n.aat.2	outlier_slow_n.aat.2	outlier_sd_n.aat.2	correct_n.yes.control.aat.2	correct_mean.yes.control.aat.2	correct_sd.yes.control.aat.2	penalty.yes.control.aat.2	adjusted_mean.yes.control.aat.2	correct_n.no.control.aat.2	correct_mean.no.control.aat.2	correct_sd.no.control.aat.2	penalty.no.control.aat.2	adjusted_mean.no.control.aat.2	inclusive_sd.control.aat.2	score.control.aat.2	correct_n.yes.test.aat.2	correct_mean.yes.test.aat.2	correct_sd.yes.test.aat.2	penalty.yes.test.aat.2	adjusted_mean.yes.test.aat.2	correct_n.no.test.aat.2	correct_mean.no.test.aat.2	correct_sd.no.test.aat.2	penalty.no.test.aat.2	adjusted_mean.no.test.aat.2	inclusive_sd.test.aat.2	score.test.aat.2	score.aat.2	Timestamp.aat.2	username.aat.2	condition.aat.2	trainingType.aat.2	Session.aat.2	RunID.aat.2	participationID.aat.2	trainingNr.1.aat.2	taskType.aat.2	taskName.aat.2	userID.aat.2	userAgent.aat.2	run_from.aat.2	run_to.aat.2	lotus_says.aat.2	event_count.aat.2	sequence_report.aat.2	set_id.aat.3	task_n.aat.3	resp_1_n.aat.3	outlier_fast_n.aat.3	outlier_slow_n.aat.3	outlier_sd_n.aat.3	correct_n.yes.control.aat.3	correct_mean.yes.control.aat.3	correct_sd.yes.control.aat.3	penalty.yes.control.aat.3	adjusted_mean.yes.control.aat.3	correct_n.no.control.aat.3	correct_mean.no.control.aat.3	correct_sd.no.control.aat.3	penalty.no.control.aat.3	adjusted_mean.no.control.aat.3	inclusive_sd.control.aat.3	score.control.aat.3	correct_n.yes.test.aat.3	correct_mean.yes.test.aat.3	correct_sd.yes.test.aat.3	penalty.yes.test.aat.3	adjusted_mean.yes.test.aat.3	correct_n.no.test.aat.3	correct_mean.no.test.aat.3	correct_sd.no.test.aat.3	penalty.no.test.aat.3	adjusted_mean.no.test.aat.3	inclusive_sd.test.aat.3	score.test.aat.3	score.aat.3	Timestamp.aat.3	username.aat.3	condition.aat.3	trainingType.aat.3	Session.aat.3	RunID.aat.3	participationID.aat.3	trainingNr.1.aat.3	taskType.aat.3	taskName.aat.3	userID.aat.3	userAgent.aat.3	run_from.aat.3	run_to.aat.3	lotus_says.aat.3	event_count.aat.3	sequence_report.aat.3	set_id.aat.4	task_n.aat.4	resp_1_n.aat.4	outlier_fast_n.aat.4	outlier_slow_n.aat.4	outlier_sd_n.aat.4	correct_n.yes.control.aat.4	correct_mean.yes.control.aat.4	correct_sd.yes.control.aat.4	penalty.yes.control.aat.4	adjusted_mean.yes.control.aat.4	correct_n.no.control.aat.4	correct_mean.no.control.aat.4	correct_sd.no.control.aat.4	penalty.no.control.aat.4	adjusted_mean.no.control.aat.4	inclusive_sd.control.aat.4	score.control.aat.4	correct_n.yes.test.aat.4	correct_mean.yes.test.aat.4	correct_sd.yes.test.aat.4	penalty.yes.test.aat.4	adjusted_mean.yes.test.aat.4	correct_n.no.test.aat.4	correct_mean.no.test.aat.4	correct_sd.no.test.aat.4	penalty.no.test.aat.4	adjusted_mean.no.test.aat.4	inclusive_sd.test.aat.4	score.test.aat.4	score.aat.4	Timestamp.aat.4	username.aat.4	condition.aat.4	trainingType.aat.4	Session.aat.4	RunID.aat.4	participationID.aat.4	trainingNr.1.aat.4	taskType.aat.4	taskName.aat.4	userID.aat.4	userAgent.aat.4	run_from.aat.4	run_to.aat.4	lotus_says.aat.4	event_count.aat.4	sequence_report.aat.4	set_id.aat.5	task_n.aat.5	resp_1_n.aat.5	outlier_fast_n.aat.5	outlier_slow_n.aat.5	outlier_sd_n.aat.5	correct_n.yes.control.aat.5	correct_mean.yes.control.aat.5	correct_sd.yes.control.aat.5	penalty.yes.control.aat.5	adjusted_mean.yes.control.aat.5	correct_n.no.control.aat.5	correct_mean.no.control.aat.5	correct_sd.no.control.aat.5	penalty.no.control.aat.5	adjusted_mean.no.control.aat.5	inclusive_sd.control.aat.5	score.control.aat.5	correct_n.yes.test.aat.5	correct_mean.yes.test.aat.5	correct_sd.yes.test.aat.5	penalty.yes.test.aat.5	adjusted_mean.yes.test.aat.5	correct_n.no.test.aat.5	correct_mean.no.test.aat.5	correct_sd.no.test.aat.5	penalty.no.test.aat.5	adjusted_mean.no.test.aat.5	inclusive_sd.test.aat.5	score.test.aat.5	score.aat.5	Timestamp.aat.5	username.aat.5	condition.aat.5	trainingType.aat.5	Session.aat.5	RunID.aat.5	participationID.aat.5	trainingNr.1.aat.5	taskType.aat.5	taskName.aat.5	userID.aat.5	userAgent.aat.5	run_from.aat.5	run_to.aat.5	lotus_says.aat.5	event_count.aat.5	sequence_report.aat.5	set_id.aat.6	task_n.aat.6	resp_1_n.aat.6	outlier_fast_n.aat.6	outlier_slow_n.aat.6	outlier_sd_n.aat.6	correct_n.yes.control.aat.6	correct_mean.yes.control.aat.6	correct_sd.yes.control.aat.6	penalty.yes.control.aat.6	adjusted_mean.yes.control.aat.6	correct_n.no.control.aat.6	correct_mean.no.control.aat.6	correct_sd.no.control.aat.6	penalty.no.control.aat.6	adjusted_mean.no.control.aat.6	inclusive_sd.control.aat.6	score.control.aat.6	correct_n.yes.test.aat.6	correct_mean.yes.test.aat.6	correct_sd.yes.test.aat.6	penalty.yes.test.aat.6	adjusted_mean.yes.test.aat.6	correct_n.no.test.aat.6	correct_mean.no.test.aat.6	correct_sd.no.test.aat.6	penalty.no.test.aat.6	adjusted_mean.no.test.aat.6	inclusive_sd.test.aat.6	score.test.aat.6	score.aat.6	Timestamp.aat.6	username.aat.6	condition.aat.6	trainingType.aat.6	Session.aat.6	RunID.aat.6	participationID.aat.6	trainingNr.1.aat.6	taskType.aat.6	taskName.aat.6	userID.aat.6	userAgent.aat.6	run_from.aat.6	run_to.aat.6	lotus_says.aat.6	event_count.aat.6	sequence_report.aat.6
10054	167	121	0	0	4.5	534.5	530	2015-01-26 10:13:03	2063	VPT=>Con,AAT=>Con	cannabis	1-AAT-VPT-1	1328594	10054_1-AAT-VPT-1	NA	assessment	vpt	10054	Mozilla\/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident\/5.0)	1328594	1328644	task_done	439	NA	169	123	0	1	16	558	542	2015-01-28 10:06:45	2063	VPT=>Con,AAT=>Con	cannabis	X-AAT-VPT-1	1332707	10054_X-AAT-VPT-1	NA	training	vpt	10054	Mozilla\/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident\/5.0)	1332707	1332824	task_done	1020	NA	170	123	0	1	21.5	563.5	542	2015-01-29 13:20:10	2063	VPT=>Con,AAT=>Con	cannabis	X-AAT-VPT-1	1334673	10054_X-AAT-VPT-1	NA	training	vpt	10054	Mozilla\/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident\/5.0)	1334673	1334796	task_done	1022	NA	171	124	0	0	-18	539	557	2015-02-04 14:22:47	2063	VPT=>Con,AAT=>Con	cannabis	X-AAT-VPT-1	1342700	10054_X-AAT-VPT-1	NA	training	vpt	10054	Mozilla\/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident\/5.0)	1342700	1342865	task_done	1020	NA	172	127	0	0	-0.5	556	556.5	2015-02-06 10:11:08	2063	VPT=>Con,AAT=>Con	cannabis	X-AAT-VPT-1	1346413	10054_X-AAT-VPT-1	NA	training	vpt	10054	Mozilla\/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident\/5.0)	1346413	1346565	task_done	1013	NA	173	127	0	0	-1.5	526.5	528	2015-02-09 10:05:50	2063	VPT=>Con,AAT=>Con	cannabis	X-AAT-VPT-1	1350796	10054_X-AAT-VPT-1	NA	training	vpt	10054	Mozilla\/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident\/5.0)	1350796	1350903	task_done	1012	NA	168	64	61	0	0	8	14	569.5	71.9088632602728	713.317726520546	579.087848434703	13	606.615384615385	136.412083080116	879.439550775616	642.991940103415	127.234572163465	0.502254148240553	12	597.416666666667	116.301691016654	830.020048699975	597.416666666667	14	537.642857142857	108.042446888574	753.727750920005	537.642857142857	113.776028298516	-0.525363825910501	-0.0115548388349736	2015-01-26 10:20:02	2063	VPT=>Con,AAT=>Con	cannabis	1-AAT-VPT-2	1328645	10054_1-AAT-VPT-2	NA	assessment	aat	10054	Mozilla\/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident\/5.0)	1328645	1328675	task_done	335	NA	174	64	57	0	0	3	14	913.928571428571	241.24914165992	1396.42685474841	946.095123649894	13	720.461538461538	108.961472842939	938.384484147417	720.461538461538	233.406799323717	-0.966696710816123	14	896.428571428571	200.1271573797	1296.68288618797	896.428571428571	13	774.461538461538	196.69333804369	1167.84821454892	826.913095273189	214.488809040938	-0.324098382877004	-0.645397546846563	2015-01-28 10:22:43	2063	VPT=>Con,AAT=>Con	cannabis	X-AAT-VPT-2	1332825	10054_X-AAT-VPT-2	NA	training	aat	10054	Mozilla\/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident\/5.0)	1332825	1332949	task_done	1148	NA	175	64	61	0	0	7	14	834.071428571429	188.410543672675	1210.89251591678	834.071428571429	15	830	173.587359645141	1177.17471929028	830	177.628923553453	-0.0229209775636756	12	842.666666666667	245.965752728203	1334.59817212307	880.507551701775	13	839.230769230769	226.1419737857	1291.51471680217	839.230769230769	246.059259520059	-0.167751388635064	-0.09533618309937	2015-01-29 13:36:01	2063	VPT=>Con,AAT=>Con	cannabis	X-AAT-VPT-2	1334797	10054_X-AAT-VPT-2	NA	training	aat	10054	Mozilla\/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident\/5.0)	1334797	1334920	task_done	1151	NA	176	64	61	0	0	5	13	821	137.232163382593	1095.46432676519	821	14	789.785714285714	144.46941575265	1078.72454579101	789.785714285714	139.213183791301	-0.224219322223677	15	775.466666666667	150.487240402001	1076.44114747067	775.466666666667	14	894.785714285714	186.6902735596	1268.16626140491	894.785714285714	176.598602776078	0.675651141874212	0.225715909825268	2015-02-04 14:37:32	2063	VPT=>Con,AAT=>Con	cannabis	X-AAT-VPT-2	1342867	10054_X-AAT-VPT-2	NA	training	aat	10054	Mozilla\/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident\/5.0)	1342867	1343064	task_done	1133	NA	177	64	63	0	0	2	16	712.25	150.942152274748	1014.1343045495	712.25	16	756.8125	182.300930240815	1121.41436048163	756.8125	166.185280271847	0.26814950112973	13	831.461538461538	309.449946244573	1450.36143095068	875.668673639335	16	870.3125	250.280301195813	1370.87310239163	870.3125	290.339050443905	-0.0184479959934618	0.124850752568134	2015-02-06 10:25:49	2063	VPT=>Con,AAT=>Con	cannabis	X-AAT-VPT-2	1346567	10054_X-AAT-VPT-2	NA	training	aat	10054	Mozilla\/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident\/5.0)	1346567	1346771	task_done	1114	NA	178	64	62	0	0	5	13	714.384615384615	124.673265285397	963.73114595541	714.384615384615	14	757.214285714286	86.845732875492	930.90575146527	757.214285714286	106.867012705317	0.40077540529529	15	767.333333333333	165.258095400008	1097.84952413335	767.333333333333	15	823.866666666667	123.764099725859	1071.39486611838	823.866666666667	146.306150435217	0.386404352552258	0.393589878923774	2015-02-09 10:20:15	2063	VPT=>Con,AAT=>Con	cannabis	X-AAT-VPT-2	1350904	10054_X-AAT-VPT-2	NA	training	aat	10054	Mozilla\/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident\/5.0)	1350904	1351016	task_done	1126	NA
10498	180	109	0	0	-2	547	549	2015-02-12 11:35:01	2066	VPT=>Con,AAT=>Exp	cannabis	1-AAT-VPT-2	1357692	10498_1-AAT-VPT-2	NA	assessment	vpt	10498	Mozilla\/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident\/5.0)	1357692	1357745	task_done	473	NA	186	118	0	0	-15.5	541	556.5	2015-02-16 10:27:00	2066	VPT=>Con,AAT=>Exp	cannabis	X-AAT-VPT-2	1364727	10498_X-AAT-VPT-2	NA	training	vpt	10498	Mozilla\/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident\/5.0)	1364727	1364947	task_done	1037	NA	187	117	0	0	17.5	514.5	497	2015-02-17 13:39:23	2066	VPT=>Con,AAT=>Exp	cannabis	X-AAT-VPT-2	1368681	10498_X-AAT-VPT-2	NA	training	vpt	10498	Mozilla\/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident\/5.0)	1368681	1368831	task_done	1035	NA	188	127	0	1	-11.5	566.5	578	2015-02-19 10:26:09	2066	VPT=>Con,AAT=>Exp	cannabis	X-AAT-VPT-2	1372901	10498_X-AAT-VPT-2	NA	training	vpt	10498	Mozilla\/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident\/5.0)	1372901	1373011	task_done	1018	NA	189	126	0	0	11.5	581.5	570	2015-02-24 13:47:55	2066	VPT=>Con,AAT=>Exp	cannabis	X-AAT-VPT-2	1383733	10498_X-AAT-VPT-2	NA	training	vpt	10498	Mozilla\/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident\/5.0)	1383733	1383839	task_done	1017	NA	190	120	0	0	7.5	624.5	617	2015-02-26 14:30:25	2066	VPT=>Con,AAT=>Exp	cannabis	X-AAT-VPT-2	1387976	10498_X-AAT-VPT-2	NA	training	vpt	10498	Mozilla\/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident\/5.0)	1387976	1388138	task_done	1027	NA	179	64	32	3	0	6	11	616.636363636364	178.182643782874	973.001651202112	646.333470933509	1	671	NA	NA	671	190.277293314718	0.129634643402733	11	644.909090909091	180.949415332272	1006.80792157363	722.458840337207	4	755.25	258.948353924098	1273.1467078482	1125.17621989157	318.498198109393	1.26442592750883	0.697030285455783	2015-02-12 11:23:36	2066	VPT=>Con,AAT=>Exp	cannabis	1-AAT-VPT-1	1357610	10498_1-AAT-VPT-1	NA	assessment	aat	10498	Mozilla\/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident\/5.0)	1357610	1357691	task_done	696	NA	181	64	31	2	0	5	9	803	206.30317496345	1215.6063499269	950.359410688179	5	738	247.514646031301	1233.0292920626	1056.23311632596	272.09020286647	0.389112524164411	8	811.625	412.86488190967	1637.35476381934	1129.21337069975	5	971.2	418.822396726823	1808.84479345365	1529.62986230243	525.223929193556	0.762372902958735	0.575742713561573	2015-02-16 10:09:06	2066	VPT=>Con,AAT=>Exp	cannabis	X-AAT-VPT-1	1364483	10498_X-AAT-VPT-1	NA	training	aat	10498	Mozilla\/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident\/5.0)	1364483	1364726	task_done	1254	NA	182	64	61	0	0	6	13	869.230769230769	178.265791187463	1225.7623516057	916.768313547426	12	818.583333333333	124.604434718493	1067.79220277032	837.753246366948	179.842928101671	-0.439355986996656	15	699.466666666667	167.3771902307	1034.22104712807	699.466666666667	15	810.266666666667	171.330702221784	1152.92807111023	810.266666666667	175.700123316215	0.630619933035495	0.0956319730194194	2015-02-17 13:25:32	2066	VPT=>Con,AAT=>Exp	cannabis	X-AAT-VPT-1	1368525	10498_X-AAT-VPT-1	NA	training	aat	10498	Mozilla\/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident\/5.0)	1368525	1368679	task_done	1131	NA	183	64	59	0	0	5	15	855.066666666667	220.048847390972	1295.16436144861	855.066666666667	14	898.214285714286	140.072606761048	1178.35949923638	916.890633282425	188.906203976091	0.327273352142439	14	947.5	187.158817790996	1321.81763558199	972.454509038799	12	829.083333333333	262.338247422304	1353.75982817794	904.037118311135	256.973561986069	-0.266242916971256	0.0305152175855916	2015-02-19 10:11:26	2066	VPT=>Con,AAT=>Exp	cannabis	X-AAT-VPT-1	1372791	10498_X-AAT-VPT-1	NA	training	aat	10498	Mozilla\/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident\/5.0)	1372791	1372900	task_done	1148	NA	184	64	61	0	0	3	15	1153.8	304.048445387996	1761.89689077599	1153.8	13	1219.15384615385	244.446260677013	1708.04636750787	1254.07474053628	286.981810363598	0.349411485031861	14	981.214285714286	273.123014992661	1527.46031569961	1017.63068771331	16	1142.5	311.529345862205	1765.55869172441	1142.5	306.850435750067	0.406938683275653	0.378175084153757	2015-02-24 13:31:19	2066	VPT=>Con,AAT=>Exp	cannabis	X-AAT-VPT-1	1383608	10498_X-AAT-VPT-1	NA	training	aat	10498	Mozilla\/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident\/5.0)	1383608	1383732	task_done	1140	NA	185	64	58	0	0	6	12	1216.66666666667	361.14070119637	1938.94806905941	1272.22677454303	14	1257.5	259.237268806901	1775.9745376138	1257.5	327.656156305863	-0.0449458197552804	13	1280.61538461538	426.474215410799	2133.56381543698	1341.54027253121	14	1432.57142857143	340.188570848969	2112.94857026937	1517.61857128367	431.683827953748	0.407887178880658	0.181470679562689	2015-02-26 14:11:27	2066	VPT=>Con,AAT=>Exp	cannabis	X-AAT-VPT-1	1387691	10498_X-AAT-VPT-1	NA	training	aat	10498	Mozilla\/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident\/5.0)	1387691	1387974	task_done	1171	NA
