t1_left	a1_left	f1_left	block_type	cat	stim	response	rt	id	modality	label	fb_response	fb_rt	fb_id	block	trial	attempt	retry	time_start	time_stimulus	time_response	time_log	sn	logger_sn	logger_time	participation_id	UserID	RunID	rel_time
TRUE	TRUE	NA	tar1att1_1	tar_1	yuxi_p_2_test	1	574.98	37	keydown	left_down	NA	NA	NA	0	15	0	FALSE	54038.545	54937.045	55625.95	55786.275	NA	15	55786.495	6594159	115257	6594171	28041.9
TRUE	TRUE	NA	tar1att1_1	att_1	word_ttq_app_10	1	896.01	37	keydown	left_down	NA	NA	NA	0	16	0	FALSE	55786.745	56702.165	57614.82	57784.555	NA	16	57784.77	6594159	115257	6594172	30040.175
TRUE	TRUE	NA	tar1att1_1	tar_1	hongshuangxi_a_5_test	1	488.62	37	keydown	left_down	NA	NA	NA	0	17	0	FALSE	57785.11	58633.785	59233.64	59383.12	NA	17	59383.35	6594159	115257	6594172	31638.755
TRUE	TRUE	NA	tar1att1_1	tar_1	zhonghua_p_6_test	1	491.95	37	keydown	left_down	NA	NA	NA	0	18	0	FALSE	59383.71	60299.025	60911.87	61065.08	NA	18	61065.345	6594159	115257	6594172	33320.75
TRUE	TRUE	NA	tar1att1_1	att_2	word_ttq_avo_7	1	935.405	39	keydown	right_down	NA	NA	NA	0	19	0	FALSE	61065.585	61747.83	62699.915	62863.485	NA	19	62863.71	6594159	115257	6594173	35119.115
TRUE	TRUE	NA	tar1att1_1	att_1	word_ttq_app_6	1	772.15	37	keydown	left_down	NA	NA	NA	0	20	0	FALSE	62863.96	63829.25	64618.03	64762.02	NA	20	64762.23	6594159	115257	6594173	37017.635
TRUE	TRUE	NA	tar1att1_1	att_2	word_ttq_avo_9	1	730.9	39	keydown	right_down	NA	NA	NA	0	21	0	FALSE	64762.45	65344.615	66092.185	66244.02	NA	21	66244.245	6594159	115257	6594174	38499.65
TRUE	TRUE	NA	tar1att1_1	att_1	word_ttq_app_2	1	889.995	37	keydown	left_down	NA	NA	NA	0	22	0	FALSE	66244.495	67193.07	68099.605	68258.75	NA	22	68258.97	6594159	115257	6594174	40514.375
TRUE	TRUE	NA	tar1att1_1	att_1	word_ttq_app_9	1	1055.325	37	keydown	left_down	NA	NA	NA	0	23	0	FALSE	68259.21	69124.625	70196.865	70356.89	NA	23	70357.095	6594159	115257	6594175	42612.5
TRUE	TRUE	NA	tar1att1_2	att_2	word_ttq_avo_9	1	1168.225	39	keydown	right_down	NA	NA	NA	1	0	0	FALSE	79768.35	80581.535	81766.475	81930.125	NA	24	81930.325	6594159	115257	6594177	54185.73
TRUE	TRUE	NA	tar1att1_2	att_1	word_ttq_app_9	1	670.395	37	keydown	left_down	NA	NA	NA	1	1	0	FALSE	81930.545	82529.555	83216.635	83378.88	NA	25	83379.12	6594159	115257	6594177	55634.525
TRUE	TRUE	NA	tar1att1_2	tar_1	nanjing_p_10_test	1	478.365	37	keydown	left_down	NA	NA	NA	1	2	0	FALSE	83379.46	84178.14	84756.81	84927.485	NA	26	84927.68	6594159	115257	6594177	57183.085
TRUE	TRUE	NA	tar1att1_2	att_2	word_ttq_avo_10	1	1163.875	39	keydown	right_down	NA	NA	NA	1	3	0	FALSE	84927.89	85826.82	87007.41	87158.89	NA	27	87159.09	6594159	115257	6594178	59414.495
TRUE	TRUE	NA	tar1att1_2	att_2	word_ttq_avo_1	2	976.61	37	keydown	left_down	NA	NA	NA	1	4	0	FALSE	87159.56	87658.48	88651.72	88807.43	NA	28	88807.655	6594159	115257	6594178	61063.06
TRUE	TRUE	NA	tar1att1_2	att_2	word_ttq_avo_9	1	888.335	39	keydown	right_down	NA	NA	NA	1	5	0	FALSE	88807.91	89756.56	90661.54	90822.39	NA	29	90822.595	6594159	115257	6594179	63078
TRUE	TRUE	NA	tar1att1_2	tar_1	nobrand_p_10_test	1	853.03	37	keydown	left_down	NA	NA	NA	1	6	0	FALSE	90822.92	91488.405	92445.115	92604.105	NA	30	92604.425	6594159	115257	6594179	64859.83
TRUE	TRUE	NA	tar1att1_2	att_1	word_ttq_app_8	1	744.245	37	keydown	left_down	NA	NA	NA	1	7	0	FALSE	92604.66	93569.97	94330.875	94485.845	NA	31	94486.065	6594159	115257	6594180	66741.47
TRUE	TRUE	NA	tar1att1_2	att_2	word_ttq_avo_2	1	746.435	39	keydown	right_down	NA	NA	NA	1	8	0	FALSE	94486.33	95318.425	96081.53	96234.29	NA	32	96234.61	6594159	115257	6594180	68490.015
TRUE	TRUE	NA	tar1att1_2	att_2	word_ttq_avo_6	1	708.645	39	keydown	right_down	NA	NA	NA	1	9	0	FALSE	96234.845	96733.845	97459.165	97616.385	NA	33	97616.61	6594159	115257	6594181	69872.015
TRUE	TRUE	NA	tar1att1_2	tar_1	liqun_a_10_test	1	496.265	37	keydown	left_down	NA	NA	NA	1	10	0	FALSE	97617.12	98382.41	98895.29	99065.15	NA	34	99065.355	6594159	115257	6594181	71320.76
TRUE	TRUE	NA	tar1att1_2	att_2	word_ttq_avo_2	1	666.96	39	keydown	right_down	NA	NA	NA	1	11	0	FALSE	99065.56	99681.26	100364.915	100530.53	NA	35	100530.755	6594159	115257	6594181	72786.16
TRUE	TRUE	NA	tar1att1_2	att_2	word_ttq_avo_4	1	831.11	39	keydown	right_down	NA	NA	NA	1	12	0	FALSE	100530.965	101030.1	101878.245	102029.245	NA	36	102029.445	6594159	115257	6594182	74284.85
TRUE	TRUE	NA	tar1att1_2	att_2	word_ttq_avo_3	1	934.445	39	keydown	right_down	NA	NA	NA	1	13	0	FALSE	102029.655	102895.155	103846.265	104010.83	NA	37	104011.03	6594159	115257	6594182	76266.435
TRUE	TRUE	NA	tar1att1_2	att_2	word_ttq_avo_2	1	607.195	39	keydown	right_down	NA	NA	NA	1	14	0	FALSE	104011.245	104643.61	105267.465	105426.335	NA	38	105426.565	6594159	115257	6594183	77681.97
TRUE	TRUE	NA	tar1att1_2	tar_1	yuxi_p_5_test	1	567.815	37	keydown	left_down	NA	NA	NA	1	15	0	FALSE	105426.86	106042.41	106725.765	106891.63	NA	39	106891.84	6594159	115257	6594183	79147.245
TRUE	TRUE	NA	tar1att1_2	att_1	word_ttq_app_3	1	874.085	37	keydown	left_down	NA	NA	NA	1	16	0	FALSE	106892.05	107557.705	108448.455	108606.86	NA	40	108607.08	6594159	115257	6594183	80862.485
TRUE	TRUE	NA	tar1att1_2	tar_1	liqun_p_2_test	1	505	37	keydown	left_down	NA	NA	NA	1	17	0	FALSE	108607.4	109539.32	110154.62	110305.32	NA	41	110305.525	6594159	115257	6594184	82560.93
TRUE	TRUE	NA	tar1att1_2	att_2	word_ttq_avo_4	1	626.805	39	keydown	right_down	NA	NA	NA	1	18	0	FALSE	110305.735	110921.48	111565.495	111737.375	NA	42	111737.575	6594159	115257	6594184	83992.98
TRUE	TRUE	NA	tar1att1_2	tar_1	liqun_p_6_test	1	535.615	37	keydown	left_down	NA	NA	NA	1	19	0	FALSE	111737.86	112486.785	113141.28	113304.04	NA	43	113304.225	6594159	115257	6594185	85559.63
TRUE	TRUE	NA	tar1att1_2	att_1	word_ttq_app_6	1	969.29	37	keydown	left_down	NA	NA	NA	1	20	0	FALSE	113304.435	114201.915	115187.895	115350.93	NA	44	115351.125	6594159	115257	6594185	87606.53
TRUE	TRUE	NA	tar1att1_2	att_2	word_ttq_avo_3	1	584.905	39	keydown	right_down	NA	NA	NA	1	21	0	FALSE	115351.33	116216.8	116818.38	116982.85	NA	45	116983.18	6594159	115257	6594185	89238.585
TRUE	TRUE	NA	tar1att1_2	att_2	word_ttq_avo_7	2	453.51	37	keydown	left_down	NA	NA	NA	1	22	0	FALSE	116983.525	117765.475	118236.03	118398.27	NA	46	118398.465	6594159	115257	6594186	90653.87
TRUE	TRUE	NA	tar1att1_2	att_2	word_ttq_avo_8	3	null	NA	NA	NA	right_down	7.155	39	1	23	0	TRUE	118398.67	118964.42	120463.275	120590.92	NA	47	120591.585	6594159	115257	6594186	92846.99
TRUE	TRUE	NA	tar1att1_2	att_2	word_ttq_avo_8	1	617.985	39	keydown	right_down	NA	NA	NA	1	23	1	FALSE	118398.67	120591.61	121230.935	121379.025	NA	48	121379.26	6594159	115257	6594187	93634.665
TRUE	TRUE	NA	tar1att1_2	att_1	word_ttq_app_7	1	817.44	37	keydown	left_down	NA	NA	NA	1	24	0	FALSE	121379.48	122078.405	122912.475	123060.86	NA	49	123061.09	6594159	115257	6594187	95316.495
TRUE	TRUE	NA	tar1att1_2	tar_1	yuxi_p_2_test	1	606.105	37	keydown	left_down	NA	NA	NA	1	25	0	FALSE	123061.34	123810.225	124432.99	124592.855	NA	50	124593.055	6594159	115257	6594187	96848.46
TRUE	TRUE	NA	tar1att1_2	att_1	word_ttq_app_9	1	686.735	37	keydown	left_down	NA	NA	NA	1	26	0	FALSE	124593.265	125442.135	126145.53	126308.035	NA	51	126308.24	6594159	115257	6594188	98563.645
TRUE	TRUE	NA	tar1att1_2	tar_1	hongshuangxi_a_5_test	1	513.385	37	keydown	left_down	NA	NA	NA	1	27	0	FALSE	126308.5	127190.87	127720.62	127873.355	NA	52	127873.98	6594159	115257	6594188	100129.385
TRUE	TRUE	NA	tar1att1_2	att_2	word_ttq_avo_10	1	677.875	39	keydown	right_down	NA	NA	NA	1	28	0	FALSE	127874.195	128456.13	129150.675	129322.045	NA	53	129322.27	6594159	115257	6594189	101577.675
TRUE	TRUE	NA	tar1att1_2	att_2	word_ttq_avo_6	1	773.5	39	keydown	right_down	NA	NA	NA	1	29	0	FALSE	129322.58	130204.62	130994.745	131137.14	NA	54	131137.345	6594159	115257	6594189	103392.75
TRUE	TRUE	NA	tar1att1_2	tar_1	nobrand_a_7_test	1	690.055	37	keydown	left_down	NA	NA	NA	1	30	0	FALSE	131137.605	131869.86	132670.915	132819	NA	55	132819.205	6594159	115257	6594189	105074.61
TRUE	TRUE	NA	tar1att1_2	tar_1	liqun_p_6_test	1	493.72	37	keydown	left_down	NA	NA	NA	1	31	0	FALSE	132819.525	133634.98	134145.455	134301.075	NA	56	134301.3	6594159	115257	6594190	106556.705
TRUE	TRUE	NA	tar1att1_2	tar_1	nanjing_a_9_test	1	480.83	37	keydown	left_down	NA	NA	NA	1	32	0	FALSE	134301.96	135283.505	135885.12	136032.865	NA	57	136033.06	6594159	115257	6594190	108288.465
TRUE	TRUE	NA	tar1att1_2	att_2	word_ttq_avo_8	2	904.51	37	keydown	left_down	NA	NA	NA	1	33	0	FALSE	136033.29	136715.61	137636.785	137797.985	NA	58	137798.21	6594159	115257	6594191	110053.615
TRUE	TRUE	NA	tar1att1_2	att_1	word_ttq_app_5	1	718.425	37	keydown	left_down	NA	NA	NA	1	34	0	FALSE	137798.47	138497.39	139232.46	139396.625	NA	59	139396.855	6594159	115257	6594191	111652.26
TRUE	TRUE	NA	tar1att1_2	att_1	word_ttq_app_3	2	561.255	39	keydown	right_down	NA	NA	NA	1	35	0	FALSE	139397.115	139929.445	140507.385	140662.165	NA	60	140662.37	6594159	115257	6594191	112917.775
TRUE	TRUE	NA	tar1att1_2	att_2	word_ttq_avo_1	1	638.355	39	keydown	right_down	NA	NA	NA	1	36	0	FALSE	140662.59	141561.355	142216.345	142377.335	NA	61	142377.85	6594159	115257	6594192	114633.255
TRUE	TRUE	NA	tar1att1_2	att_1	word_ttq_app_6	1	840.295	37	keydown	left_down	NA	NA	NA	1	37	0	FALSE	142378.075	143309.855	144166.795	144325.62	NA	62	144325.815	6594159	115257	6594192	116581.22
TRUE	TRUE	NA	tar1att1_2	tar_1	nobrand_a_2_test	1	647.84	37	keydown	left_down	NA	NA	NA	1	38	0	FALSE	144326.125	144925.12	145700.715	145857.61	NA	63	145857.81	6594159	115257	6594193	118113.215
TRUE	TRUE	NA	tar1att1_2	att_1	word_ttq_app_10	1	650.63	37	keydown	left_down	NA	NA	NA	1	39	0	FALSE	145858.12	146756.85	147424.125	147589.455	NA	64	147589.645	6594159	115257	6594193	119845.05
TRUE	TRUE	NA	tar1att1_2	tar_1	zhonghua_p_6_test	1	481.32	37	keydown	left_down	NA	NA	NA	1	40	0	FALSE	147589.925	148488.62	148986.62	149138.155	NA	65	149138.35	6594159	115257	6594194	121393.755
TRUE	TRUE	NA	tar1att1_2	att_1	word_ttq_app_2	1	600.95	37	keydown	left_down	NA	NA	NA	1	41	0	FALSE	149138.56	149937.62	150554.965	150703.41	NA	66	150703.61	6594159	115257	6594194	122959.015
TRUE	TRUE	NA	tar1att1_2	att_1	word_ttq_app_1	1	560.825	37	keydown	left_down	NA	NA	NA	1	42	0	FALSE	150703.82	151519.305	152096.8	152252.02	NA	67	152252.22	6594159	115257	6594194	124507.625
TRUE	TRUE	NA	tar1att1_2	tar_1	hongshuangxi_a_3_test	1	603.65	37	keydown	left_down	NA	NA	NA	1	43	0	FALSE	152252.47	152768.29	153486.15	153634.17	NA	68	153634.405	6594159	115257	6594195	125889.81
TRUE	TRUE	NA	tar1att1_2	att_2	word_ttq_avo_6	1	651.175	39	keydown	right_down	NA	NA	NA	1	44	0	FALSE	153634.66	154383.77	155051.36	155216.145	NA	69	155216.425	6594159	115257	6594195	127471.83
TRUE	TRUE	NA	tar1att1_2	att_2	word_ttq_avo_3	1	864.03	39	keydown	right_down	NA	NA	NA	1	45	0	FALSE	155216.685	155832.225	156712.93	156864.7	NA	70	156864.895	6594159	115257	6594195	129120.3
TRUE	TRUE	NA	tar1att1_2	att_2	word_ttq_avo_9	1	559.76	39	keydown	right_down	NA	NA	NA	1	46	0	FALSE	156865.11	157480.805	158057.635	158213.575	NA	71	158213.81	6594159	115257	6594196	130469.215
TRUE	TRUE	NA	tar1att1_2	att_2	word_ttq_avo_5	1	1027.635	39	keydown	right_down	NA	NA	NA	1	47	0	FALSE	158214.04	158896.24	159940.485	160095.18	NA	72	160095.375	6594159	115257	6594196	132350.78
TRUE	TRUE	NA	tar1att1_2	att_2	word_ttq_avo_5	1	573.5	39	keydown	right_down	NA	NA	NA	1	48	0	FALSE	160095.58	160811.255	161401.405	161560.645	NA	73	161560.835	6594159	115257	6594197	133816.24
TRUE	TRUE	NA	tar1att1_2	tar_1	hongshuangxi_a_6_test	1	499.99	37	keydown	left_down	NA	NA	NA	1	49	0	FALSE	161561.135	162143.43	162767.195	162926.045	NA	74	162926.245	6594159	115257	6594197	135181.65
TRUE	TRUE	NA	tar1att1_2	att_2	word_ttq_avo_5	1	642.915	39	keydown	right_down	NA	NA	NA	1	50	0	FALSE	162927.18	163742.015	164402.26	164557.96	NA	75	164558.155	6594159	115257	6594197	136813.56
TRUE	TRUE	NA	tar1att1_2	att_1	word_ttq_app_4	1	623.37	37	keydown	left_down	NA	NA	NA	1	51	0	FALSE	164558.375	165307.295	165947.315	166106.67	NA	76	166106.89	6594159	115257	6594198	138362.295
TRUE	TRUE	NA	tar1att1_2	att_2	word_ttq_avo_7	1	622.05	39	keydown	right_down	NA	NA	NA	1	52	0	FALSE	166107.15	167039.105	167678.255	167838.42	NA	77	167838.65	6594159	115257	6594198	140094.055
TRUE	TRUE	NA	tar1att1_2	att_1	word_ttq_app_1	1	500.795	37	keydown	left_down	NA	NA	NA	1	53	0	FALSE	167838.905	168687.735	169205.155	169370.515	NA	78	169370.735	6594159	115257	6594199	141626.14
TRUE	TRUE	NA	tar1att1_2	att_1	word_ttq_app_4	1	433.315	37	keydown	left_down	NA	NA	NA	1	54	0	FALSE	169370.975	170186.33	170636.325	170802.515	NA	79	170802.735	6594159	115257	6594199	143058.14
TRUE	TRUE	NA	tar1att1_2	att_1	word_ttq_app_7	1	549.325	37	keydown	left_down	NA	NA	NA	1	55	0	FALSE	170802.95	171518.52	172084.52	172234.56	NA	80	172234.78	6594159	115257	6594199	144490.185
TRUE	TRUE	NA	tar1att1_2	att_2	word_ttq_avo_7	1	589.5	39	keydown	right_down	NA	NA	NA	1	56	0	FALSE	172235.01	173167.18	173773.28	173933.115	NA	81	173933.315	6594159	115257	6594200	146188.72
TRUE	TRUE	NA	tar1att1_2	att_1	word_ttq_app_8	1	549.58	37	keydown	left_down	NA	NA	NA	1	57	0	FALSE	173933.535	174465.955	175032.18	175198.67	NA	82	175198.9	6594159	115257	6594200	147454.305
TRUE	TRUE	NA	tar1att1_2	att_1	word_ttq_app_10	1	446.145	37	keydown	left_down	NA	NA	NA	1	58	0	FALSE	175199.115	175998.02	176460.79	176614.075	NA	83	176614.27	6594159	115257	6594200	148869.675
TRUE	TRUE	NA	tar1att1_2	tar_1	zhonghua_p_4_test	1	473.98	37	keydown	left_down	NA	NA	NA	1	59	0	FALSE	176614.595	177147.01	177728.1	177896.3	NA	84	177896.5	6594159	115257	6594201	150151.905
TRUE	TRUE	NA	tar1att1_2	att_1	word_ttq_app_5	1	594.72	37	keydown	left_down	NA	NA	NA	1	60	0	FALSE	177896.71	178845.5	179457.255	179628.15	NA	85	179628.37	6594159	115257	6594201	151883.775
TRUE	TRUE	NA	tar1att1_2	att_1	word_ttq_app_1	1	585.215	37	keydown	left_down	NA	NA	NA	1	61	0	FALSE	179628.63	180444.105	181045.975	181193.42	NA	86	181193.615	6594159	115257	6594202	153449.02
TRUE	TRUE	NA	tar1att1_2	att_1	word_ttq_app_2	1	441.8	37	keydown	left_down	NA	NA	NA	1	62	0	FALSE	181193.84	181726.605	182184.77	182342.42	NA	87	182342.62	6594159	115257	6594202	154598.025
TRUE	TRUE	NA	tar1att1_2	att_2	word_ttq_avo_8	2	598.525	37	keydown	left_down	NA	NA	NA	1	63	0	FALSE	182342.83	183241.63	183856.78	184024.325	NA	88	184024.54	6594159	115257	6594202	156279.945
TRUE	TRUE	NA	tar1att1_2	tar_1	hongshuangxi_p_10_test	1	535.54	37	keydown	left_down	NA	NA	NA	1	64	0	FALSE	184024.885	184990.11	185636.945	185806.065	NA	89	185806.265	6594159	115257	6594203	158061.67
TRUE	TRUE	NA	tar1att1_2	att_2	word_ttq_avo_10	1	1067.315	39	keydown	right_down	NA	NA	NA	1	65	0	FALSE	185806.475	186338.945	187422.915	187587.875	NA	90	187588.065	6594159	115257	6594203	159843.47
TRUE	TRUE	NA	tar1att1_2	att_2	word_ttq_avo_4	1	947.9	39	keydown	right_down	NA	NA	NA	1	66	0	FALSE	187588.28	188487.02	189451.575	189619.835	NA	91	189620.06	6594159	115257	6594204	161875.465
TRUE	TRUE	NA	tar1att1_2	tar_1	nobrand_a_4_test	1	599.08	37	keydown	left_down	NA	NA	NA	1	67	0	FALSE	189620.925	190503.02	191213.41	191367.9	NA	92	191368.13	6594159	115257	6594204	163623.535
TRUE	TRUE	NA	tar1att1_2	tar_1	liqun_a_4_test	1	514.3	37	keydown	left_down	NA	NA	NA	1	68	0	FALSE	191368.72	192067.28	192695.935	192849.925	NA	93	192850.115	6594159	115257	6594204	165105.52
TRUE	TRUE	NA	tar1att1_2	tar_1	liqun_a_1_test	1	488.67	37	keydown	left_down	NA	NA	NA	1	69	0	FALSE	192850.4	193665.86	194273.02	194431.85	NA	94	194432.05	6594159	115257	6594205	166687.455
TRUE	TRUE	NA	tar1att1_2	att_2	word_ttq_avo_1	1	606.805	39	keydown	right_down	NA	NA	NA	1	70	0	FALSE	194432.255	195297.785	195921.25	196080.435	NA	95	196080.68	6594159	115257	6594205	168336.085
TRUE	TRUE	NA	tar1att1_2	tar_1	liqun_p_7_test	1	506.655	37	keydown	left_down	NA	NA	NA	1	71	0	FALSE	196081.005	196663.25	197268.64	197429.225	NA	96	197429.42	6594159	115257	6594206	169684.825
TRUE	TRUE	NA	tar1att2_1	att_1	word_ttq_app_5	4	990.765	17	keydown	invalid_key	right_down	2548.665	39	2	0	0	TRUE	221673.95	222373.815	223381.27	226113.14	NA	97	226113.435	6594159	115257	6594209	198368.84
TRUE	TRUE	NA	tar1att2_1	att_1	word_ttq_app_5	1	765.645	37	keydown	left_down	NA	NA	NA	2	0	1	FALSE	221673.95	226113.47	226903.435	227070.065	NA	98	227070.295	6594159	115257	6594209	199325.7
TRUE	TRUE	NA	tar1att2_1	att_2	word_ttq_avo_6	1	874.405	39	keydown	right_down	NA	NA	NA	2	1	0	FALSE	227070.54	228002.535	228893.575	229051.675	NA	99	229051.89	6594159	115257	6594209	201307.295
TRUE	TRUE	NA	tar1att2_1	att_1	word_ttq_app_9	1	574.16	37	keydown	left_down	NA	NA	NA	2	2	0	FALSE	229052.1	229784.35	230375.17	230533.685	NA	100	230533.885	6594159	115257	6594210	202789.29
TRUE	TRUE	NA	tar1att2_1	tar_1	liqun_p_6_test	1	839.17	39	keydown	right_down	NA	NA	NA	2	3	0	FALSE	230534.135	231066.535	231922.66	232082.345	NA	101	232082.57	6594159	115257	6594210	204337.975
TRUE	TRUE	NA	tar1att2_1	att_1	word_ttq_app_2	1	605.955	37	keydown	left_down	NA	NA	NA	2	4	0	FALSE	232082.82	232864.965	233487.555	233647.62	NA	102	233647.86	6594159	115257	6594211	205903.265
TRUE	TRUE	NA	tar1att2_1	att_2	word_ttq_avo_9	1	676.845	39	keydown	right_down	NA	NA	NA	2	5	0	FALSE	233648.125	234563.5	235257	235412.785	NA	103	235412.98	6594159	115257	6594211	207668.385
TRUE	TRUE	NA	tar1att2_1	tar_1	zhonghua_p_6_test	1	1041.93	39	keydown	right_down	NA	NA	NA	2	6	0	FALSE	235413.23	236178.745	237329.98	237477.62	NA	104	237477.82	6594159	115257	6594212	209733.225
TRUE	TRUE	NA	tar1att2_1	att_1	word_ttq_app_1	1	688	37	keydown	left_down	NA	NA	NA	2	7	0	FALSE	237478.025	237993.86	238698.51	238859.745	NA	105	238859.97	6594159	115257	6594212	211115.375
TRUE	TRUE	NA	tar1att2_1	att_1	word_ttq_app_4	1	597.535	37	keydown	left_down	NA	NA	NA	2	8	0	FALSE	238860.415	239825.59	240439.775	240591.58	NA	106	240591.81	6594159	115257	6594212	212847.215
TRUE	TRUE	NA	tar1att2_1	att_1	word_ttq_app_3	1	676.02	37	keydown	left_down	NA	NA	NA	2	9	0	FALSE	240592.04	241540.75	242233.425	242389.935	NA	107	242390.13	6594159	115257	6594213	214645.535
TRUE	TRUE	NA	tar1att2_1	att_2	word_ttq_avo_8	1	637.35	39	keydown	right_down	NA	NA	NA	2	10	0	FALSE	242390.355	243289.23	243943.23	244105.165	NA	108	244105.365	6594159	115257	6594213	216360.77
TRUE	TRUE	NA	tar1att2_1	tar_1	hongshuangxi_a_5_test	1	817.99	39	keydown	right_down	NA	NA	NA	2	11	0	FALSE	244105.615	244654.675	245583.84	245753.705	NA	109	245753.92	6594159	115257	6594214	218009.325
TRUE	TRUE	NA	tar1att2_1	att_1	word_ttq_app_8	1	622.455	37	keydown	left_down	NA	NA	NA	2	12	0	FALSE	245754.49	246419.81	247059.195	247219.165	NA	110	247219.405	6594159	115257	6594214	219474.81
TRUE	TRUE	NA	tar1att2_1	att_1	word_ttq_app_6	1	960.48	37	keydown	left_down	NA	NA	NA	2	13	0	FALSE	247219.66	248001.745	248978.875	249134.07	NA	111	249134.33	6594159	115257	6594214	221389.735
TRUE	TRUE	NA	tar1att2_1	att_2	word_ttq_avo_1	1	658.28	39	keydown	right_down	NA	NA	NA	2	14	0	FALSE	249134.555	249850.16	250525.105	250682.75	NA	112	250682.95	6594159	115257	6594215	222938.355
TRUE	TRUE	NA	tar1att2_1	att_2	word_ttq_avo_3	1	670.87	39	keydown	right_down	NA	NA	NA	2	15	0	FALSE	250683.195	251298.865	251986.385	252148.17	NA	113	252148.415	6594159	115257	6594215	224403.82
TRUE	TRUE	NA	tar1att2_1	att_1	word_ttq_app_10	1	558.89	37	keydown	left_down	NA	NA	NA	2	16	0	FALSE	252148.675	252964.085	253539.64	253696.775	NA	114	253696.98	6594159	115257	6594216	225952.385
TRUE	TRUE	NA	tar1att2_1	tar_1	nobrand_a_7_test	1	685.61	39	keydown	right_down	NA	NA	NA	2	17	0	FALSE	253697.23	254279.595	254981.88	255145.495	NA	115	255145.72	6594159	115257	6594216	227401.125
TRUE	TRUE	NA	tar1att2_1	tar_1	nobrand_a_4_test	1	524.64	39	keydown	right_down	NA	NA	NA	2	18	0	FALSE	255146.035	256044.7	256586.03	256744.145	NA	116	256744.35	6594159	115257	6594216	228999.755
TRUE	TRUE	NA	tar1att2_1	tar_1	liqun_p_7_test	1	488.435	39	keydown	right_down	NA	NA	NA	2	19	0	FALSE	256744.625	257360.275	257865.385	258026.33	NA	117	258026.545	6594159	115257	6594217	230281.95
TRUE	TRUE	NA	tar1att2_1	att_2	word_ttq_avo_10	1	730.72	39	keydown	right_down	NA	NA	NA	2	20	0	FALSE	258026.77	258775.695	259523.07	259691.58	NA	118	259691.78	6594159	115257	6594217	231947.185
TRUE	TRUE	NA	tar1att2_1	att_2	word_ttq_avo_7	1	627.445	39	keydown	right_down	NA	NA	NA	2	21	0	FALSE	259691.995	260474.2	261118.73	261290.14	NA	119	261290.36	6594159	115257	6594218	233545.765
TRUE	TRUE	NA	tar1att2_1	att_1	word_ttq_app_7	1	667.645	37	keydown	left_down	NA	NA	NA	2	22	0	FALSE	261290.62	262072.825	262757.125	262905.44	NA	120	262905.72	6594159	115257	6594218	235161.125
TRUE	TRUE	NA	tar1att2_1	tar_1	zhonghua_p_4_test	1	674.255	39	keydown	right_down	NA	NA	NA	2	23	0	FALSE	262906	263887.995	264578.765	264737.16	NA	121	264737.355	6594159	115257	6594218	236992.76
TRUE	TRUE	NA	tar1att2_2	att_2	word_ttq_avo_6	1	734.7	39	keydown	right_down	NA	NA	NA	3	0	0	FALSE	268256.725	268800.005	269551.365	269716.185	NA	122	269716.38	6594159	115257	6594220	241971.785
TRUE	TRUE	NA	tar1att2_2	tar_1	nanjing_a_9_test	1	469.47	39	keydown	right_down	NA	NA	NA	3	1	0	FALSE	269716.625	270348.91	270835.03	270998.355	NA	123	270998.555	6594159	115257	6594220	243253.96
TRUE	TRUE	NA	tar1att2_2	att_1	word_ttq_app_1	1	733.855	37	keydown	left_down	NA	NA	NA	3	2	0	FALSE	270998.755	271847.57	272598.1	272763.495	NA	124	272763.695	6594159	115257	6594220	245019.1
TRUE	TRUE	NA	tar1att2_2	att_2	word_ttq_avo_7	1	529.155	39	keydown	right_down	NA	NA	NA	3	3	0	FALSE	272763.91	273712.625	274258.41	274412.065	NA	125	274412.285	6594159	115257	6594221	246667.69
TRUE	TRUE	NA	tar1att2_2	tar_1	nobrand_a_7_test	1	1096.69	39	keydown	right_down	NA	NA	NA	3	4	0	FALSE	274412.58	275011.51	276124.85	276293.755	NA	126	276293.95	6594159	115257	6594221	248549.355
TRUE	TRUE	NA	tar1att2_2	att_1	word_ttq_app_6	1	716.13	37	keydown	left_down	NA	NA	NA	3	5	0	FALSE	276294.155	277109.675	277842.42	277992.265	NA	127	277992.465	6594159	115257	6594222	250247.87
TRUE	TRUE	NA	tar1att2_2	att_1	word_ttq_app_9	1	626.745	37	keydown	left_down	NA	NA	NA	3	6	0	FALSE	277992.69	278924.745	279568.475	279724.09	NA	128	279724.29	6594159	115257	6594222	251979.695
TRUE	TRUE	NA	tar1att2_2	att_1	word_ttq_app_2	1	648.66	37	keydown	left_down	NA	NA	NA	3	7	0	FALSE	279724.51	280423.44	281088.735	281239.425	NA	129	281239.625	6594159	115257	6594223	253495.03
TRUE	TRUE	NA	tar1att2_2	att_2	word_ttq_avo_8	2	794.49	37	keydown	left_down	NA	NA	NA	3	8	0	FALSE	281239.835	282171.9	282983.04	283137.775	NA	130	283137.97	6594159	115257	6594223	255393.375
TRUE	TRUE	NA	tar1att2_2	att_1	word_ttq_app_4	1	1140.755	37	keydown	left_down	NA	NA	NA	3	9	0	FALSE	283138.195	283720.565	284878.13	285036.075	NA	131	285036.275	6594159	115257	6594223	257291.68
