Timetamp	UserID	Session	Task	RunID	Name	Value
2016-09-06 05:21	115257	Pretest task3	Assessment Task 3	6594278	aat	[["approach_left","block_type","cat","stim","trial_type","response","rt","id","modality","label","sust","final_response","fb_response","fb_rt","fb_id","block","trial","attempt","time_start","time_fix","time_stimulus_show","time_response","time_release","time_extend_incorrect","time_log","sn","logger_sn","logger_time","participation_id"],[false,"train","test","hongshuangxi_a_7_test","approach",1,774.12,40,"keydown","down_down",true,1,"NA","NA","NA",1,21,0,105832.86,106746.865,107627.845,108503,108911.14,"NA",108973.425,"NA",32,108973.5,"6594254"]]
2016-09-06 05:21	115257	Pretest task3	Assessment Task 3	6594279	aat	[["approach_left","block_type","cat","stim","trial_type","response","rt","id","modality","label","sust","final_response","fb_response","fb_rt","fb_id","block","trial","attempt","time_start","time_fix","time_stimulus_show","time_response","time_release","time_extend_incorrect","time_log","sn","logger_sn","logger_time","participation_id"],[false,"train","control","zhonghua_a_3_control","avoid",1,575.075,38,"keydown","up_down",true,1,"NA","NA","NA",1,22,0,108973.77,109609.905,110375.465,111060.425,111475.215,"NA",111534.03,"NA",33,111534.1,"6594254"]]
2016-09-06 05:21	115257	Pretest task3	Assessment Task 3	6594280	aat	[["approach_left","block_type","cat","stim","trial_type","response","rt","id","modality","label","sust","final_response","fb_response","fb_rt","fb_id","block","trial","attempt","time_start","time_fix","time_stimulus_show","time_response","time_release","time_extend_incorrect","time_log","sn","logger_sn","logger_time","participation_id"],[false,"train","test","liqun_p_3_test","approach",1,530.81,40,"keydown","down_down",true,1,"NA","NA","NA",1,23,0,111534.34,112257.435,113156.815,113797.605,114206.535,"NA",114253.16,"NA",34,114253.245,"6594254"],[false,"train","test","nanjing_a_4_test","approach",1,555.48,40,"keydown","down_down",false,1,"NA","NA","NA",1,24,0,114253.54,115173.85,116484.945,116605.91,116970.325,"NA",117038.945,"NA",35,117039.035,"6594254"]]
2016-09-06 05:21	115257	Pretest task3	Assessment Task 3	6594281	aat	[["approach_left","block_type","cat","stim","trial_type","response","rt","id","modality","label","sust","final_response","fb_response","fb_rt","fb_id","block","trial","attempt","time_start","time_fix","time_stimulus_show","time_response","time_release","time_extend_incorrect","time_log","sn","logger_sn","logger_time","participation_id"],[false,"train","test","nobrand_a_6_test","approach",1,580.31,40,"keydown","down_down",true,1,"NA","NA","NA",1,25,0,117039.415,117969.725,118901.71,119601.625,120037.66,"NA",120102.61,"NA",36,120102.715,"6594254"]]
2016-09-06 05:21	115257	Pretest task3	Assessment Task 3	6594282	aat	[["approach_left","block_type","cat","stim","trial_type","response","rt","id","modality","label","sust","final_response","fb_response","fb_rt","fb_id","block","trial","attempt","time_start","time_fix","time_stimulus_show","time_response","time_release","time_extend_incorrect","time_log","sn","logger_sn","logger_time","participation_id"],[false,"train","control","nanjing_p_1_control","avoid",1,746.38,38,"keydown","up_down",true,1,"NA","NA","NA",1,26,0,120102.95,120616.42,121466.48,122327.4,122732.085,"NA",122806.97,"NA",37,122807.045,"6594254"],[false,"train","test","liqun_a_9_test","avoid",1,556.205,38,"keydown","up_down",true,1,"NA","NA","NA",1,27,0,122807.285,123347.015,124229.615,124895.825,125296.37,"NA",125371.405,"NA",38,125371.495,"6594254"]]
2016-09-06 05:22	115257	Pretest task3	Assessment Task 3	6594283	aat	[["approach_left","block_type","cat","stim","trial_type","response","rt","id","modality","label","sust","final_response","fb_response","fb_rt","fb_id","block","trial","attempt","time_start","time_fix","time_stimulus_show","time_response","time_release","time_extend_incorrect","time_log","sn","logger_sn","logger_time","participation_id"],[false,"train","control","nobrand_a_6_control","avoid",1,494.015,38,"keydown","up_down",true,1,"NA","NA","NA",1,28,0,125371.845,126260.97,126978.025,127584.29,128010.61,"NA",128073.58,"NA",39,128073.655,"6594254"]]
2016-09-06 05:22	115257	Pretest task3	Assessment Task 3	6594284	aat	[["approach_left","block_type","cat","stim","trial_type","response","rt","id","modality","label","sust","final_response","fb_response","fb_rt","fb_id","block","trial","attempt","time_start","time_fix","time_stimulus_show","time_response","time_release","time_extend_incorrect","time_log","sn","logger_sn","logger_time","participation_id"],[false,"train","control","nanjing_a_3_control","approach",1,555.78,40,"keydown","down_down",true,1,"NA","NA","NA",1,29,0,128073.855,128643.67,129357.175,130018.355,130425.415,"NA",130506.125,"NA",40,130506.195,"6594254"],[false,"train","test","nanjing_p_8_test","avoid",1,482.76,38,"keydown","up_down",true,1,"NA","NA","NA",1,30,0,130506.405,131390.565,132173.02,132764.92,133172.88,"NA",133253.11,"NA",41,133253.185,"6594254"]]
2016-09-06 05:22	115257	Pretest task3	Assessment Task 3	6594285	aat	[["approach_left","block_type","cat","stim","trial_type","response","rt","id","modality","label","sust","final_response","fb_response","fb_rt","fb_id","block","trial","attempt","time_start","time_fix","time_stimulus_show","time_response","time_release","time_extend_incorrect","time_log","sn","logger_sn","logger_time","participation_id"],[false,"train","control","liqun_p_1_control","avoid",1,590.52,38,"keydown","up_down",true,1,"NA","NA","NA",1,31,0,133253.43,133790.435,134354.7,135053.735,135454.045,"NA",135509.53,"NA",42,135509.605,"6594254"],[false,"train","control","nanjing_p_8_control","approach",1,517.67,40,"keydown","down_down",true,1,"NA","NA","NA",1,32,0,135509.85,136053.515,137036.735,137665.61,138068.735,"NA",138158.005,"NA",43,138158.085,"6594254"]]
2016-09-06 05:22	115257	Pretest task3	Assessment Task 3	6594286	aat	[["approach_left","block_type","cat","stim","trial_type","response","rt","id","modality","label","sust","final_response","fb_response","fb_rt","fb_id","block","trial","attempt","time_start","time_fix","time_stimulus_show","time_response","time_release","time_extend_incorrect","time_log","sn","logger_sn","logger_time","participation_id"],[false,"train","control","liqun_a_9_control","avoid",1,485.035,38,"keydown","up_down",true,1,"NA","NA","NA",1,33,0,138158.37,138700.915,139416.72,140018.54,140466.275,"NA",140526.45,"NA",44,140526.525,"6594254"]]
2016-09-06 05:22	115257	Pretest task3	Assessment Task 3	6594287	aat	[["approach_left","block_type","cat","stim","trial_type","response","rt","id","modality","label","sust","final_response","fb_response","fb_rt","fb_id","block","trial","attempt","time_start","time_fix","time_stimulus_show","time_response","time_release","time_extend_incorrect","time_log","sn","logger_sn","logger_time","participation_id"],[false,"train","control","zhonghua_a_10_control","avoid",1,426.095,38,"keydown","up_down",true,1,"NA","NA","NA",1,34,0,140526.72,141282.87,142246.72,142783.505,143197.565,"NA",143324.075,"NA",45,143324.16,"6594254"],[false,"train","test","nanjing_p_8_test","approach",1,430.26,40,"keydown","down_down",true,1,"NA","NA","NA",1,35,0,143324.385,143979.81,144579.745,145026.685,145429.15,"NA",145534.92,"NA",46,145534.995,"6594254"]]
2016-09-06 05:22	115257	Pretest task3	Assessment Task 3	6594288	aat	[["approach_left","block_type","cat","stim","trial_type","response","rt","id","modality","label","sust","final_response","fb_response","fb_rt","fb_id","block","trial","attempt","time_start","time_fix","time_stimulus_show","time_response","time_release","time_extend_incorrect","time_log","sn","logger_sn","logger_time","participation_id"],[false,"train","control","liqun_p_1_control","approach",2,432.12,38,"keydown","up_down",false,1,"NA","NA","NA",1,36,0,145535.19,146461,147931.725,148132.995,148593.15,"NA",148703.515,"NA",47,148703.6,"6594254"]]
2016-09-06 05:22	115257	Pretest task3	Assessment Task 3	6594289	aat	[["approach_left","block_type","cat","stim","trial_type","response","rt","id","modality","label","sust","final_response","fb_response","fb_rt","fb_id","block","trial","attempt","time_start","time_fix","time_stimulus_show","time_response","time_release","time_extend_incorrect","time_log","sn","logger_sn","logger_time","participation_id"],[false,"train","test","nanjing_p_1_test","avoid",1,347.405,38,"keydown","up_down",true,1,"NA","NA","NA",1,37,0,148703.805,149374.98,150257.72,150727.395,151140.32,"NA",151196.645,"NA",48,151196.715,"6594254"],[false,"train","control","zhonghua_a_7_control","approach",1,465.62,40,"keydown","down_down",true,1,"NA","NA","NA",1,38,0,151196.955,152157.535,152887.78,153461.885,153871.28,"NA",153929.975,"NA",49,153930.06,"6594254"]]
2016-09-06 05:22	115257	Pretest task3	Assessment Task 3	6594290	aat	[["approach_left","block_type","cat","stim","trial_type","response","rt","id","modality","label","sust","final_response","fb_response","fb_rt","fb_id","block","trial","attempt","time_start","time_fix","time_stimulus_show","time_response","time_release","time_extend_incorrect","time_log","sn","logger_sn","logger_time","participation_id"],[false,"train","test","nanjing_a_3_test","avoid",1,482.51,38,"keydown","up_down",true,1,"NA","NA","NA",1,39,0,153930.33,154670.825,155286.645,155885.715,156286.26,"NA",156371.4,"NA",50,156371.475,"6594254"]]
2016-09-06 05:22	115257	Pretest task3	Assessment Task 3	6594291	aat	[["approach_left","block_type","cat","stim","trial_type","response","rt","id","modality","label","sust","final_response","fb_response","fb_rt","fb_id","block","trial","attempt","time_start","time_fix","time_stimulus_show","time_response","time_release","time_extend_incorrect","time_log","sn","logger_sn","logger_time","participation_id"],[false,"train","test","zhonghua_a_1_test","approach",1,493.955,40,"keydown","down_down",true,1,"NA","NA","NA",1,40,0,156371.715,157235.535,157832.175,158438.185,158868.375,"NA",158893.955,"NA",51,158894.045,"6594254"],[false,"train","test","nanjing_p_1_test","approach",1,727.335,40,"keydown","down_down",true,1,"NA","NA","NA",1,41,0,158894.32,159449.525,159981.965,160725.92,161131.935,"NA",161187.915,"NA",52,161188,"6594254"]]
2016-09-06 05:22	115257	Pretest task3	Assessment Task 3	6594292	aat	[["approach_left","block_type","cat","stim","trial_type","response","rt","id","modality","label","sust","final_response","fb_response","fb_rt","fb_id","block","trial","attempt","time_start","time_fix","time_stimulus_show","time_response","time_release","time_extend_incorrect","time_log","sn","logger_sn","logger_time","participation_id"],[false,"train","test","hongshuangxi_a_7_test","avoid",1,451.23,38,"keydown","up_down",true,1,"NA","NA","NA",1,42,0,161188.215,162062.885,162680.22,163244.64,163646.065,"NA",163754.925,"NA",53,163755.065,"6594254"],[false,"train","control","zhonghua_a_3_control","approach",1,526.56,40,"keydown","down_down",true,1,"NA","NA","NA",1,43,0,163755.435,164379.57,165062.015,165700.105,166110.915,"NA",166132.5,"NA",54,166132.585,"6594254"]]
2016-09-06 05:22	115257	Pretest task3	Assessment Task 3	6594293	aat	[["approach_left","block_type","cat","stim","trial_type","response","rt","id","modality","label","sust","final_response","fb_response","fb_rt","fb_id","block","trial","attempt","time_start","time_fix","time_stimulus_show","time_response","time_release","time_extend_incorrect","time_log","sn","logger_sn","logger_time","participation_id"],[false,"train","control","nanjing_p_7_control","avoid",1,357.125,38,"keydown","up_down",true,1,"NA","NA","NA",1,44,0,166132.815,166926.47,167575.955,168044.345,168458.575,"NA",168527.75,"NA",55,168527.825,"6594254"]]
2016-09-06 05:22	115257	Pretest task3	Assessment Task 3	6594294	aat	[["approach_left","block_type","cat","stim","trial_type","response","rt","id","modality","label","sust","final_response","fb_response","fb_rt","fb_id","block","trial","attempt","time_start","time_fix","time_stimulus_show","time_response","time_release","time_extend_incorrect","time_log","sn","logger_sn","logger_time","participation_id"],[false,"train","control","yuxi_a_9_control","avoid",1,538.92,38,"keydown","up_down",true,1,"NA","NA","NA",1,45,0,168528.075,169224.715,169941.36,170586.995,170989.785,"NA",171074.69,"NA",56,171074.765,"6594254"],[false,"train","test","hongshuangxi_p_4_test","avoid",1,450.255,38,"keydown","up_down",true,1,"NA","NA","NA",1,46,0,171074.965,172054.68,172972.13,173539.05,173953.92,"NA",174057,"NA",57,174057.07,"6594254"]]
2016-09-06 05:22	115257	Pretest task3	Assessment Task 3	6594295	aat	[["approach_left","block_type","cat","stim","trial_type","response","rt","id","modality","label","sust","final_response","fb_response","fb_rt","fb_id","block","trial","attempt","time_start","time_fix","time_stimulus_show","time_response","time_release","time_extend_incorrect","time_log","sn","logger_sn","logger_time","participation_id"],[false,"train","test","hongshuangxi_p_4_test","approach",1,434.615,40,"keydown","down_down",true,1,"NA","NA","NA",1,47,0,174057.35,174835.185,175750.85,176202.285,176618.31,"NA",176619.245,"NA",58,176619.37,"6594254"]]
2016-09-06 05:22	115257	Pretest task3	Assessment Task 3	6594296	aat	[["approach_left","block_type","cat","stim","trial_type","response","rt","id","modality","label","sust","final_response","fb_response","fb_rt","fb_id","block","trial","attempt","time_start","time_fix","time_stimulus_show","time_response","time_release","time_extend_incorrect","time_log","sn","logger_sn","logger_time","participation_id"],[false,"train","control","nanjing_p_7_control","approach",1,464.2,40,"keydown","down_down",true,1,"NA","NA","NA",1,48,0,176619.72,177250.77,178033.605,178514.56,178916.355,"NA",179001.99,"NA",59,179002.065,"6594254"],[false,"train","test","liqun_p_1_test","approach",1,559.65,40,"keydown","down_down",true,1,"NA","NA","NA",1,49,0,179002.265,179565.585,180064.875,180735.92,181164.835,"NA",181191.17,"NA",60,181191.255,"6594254"]]
2016-09-06 05:22	115257	Pretest task3	Assessment Task 3	6594297	aat	[["approach_left","block_type","cat","stim","trial_type","response","rt","id","modality","label","sust","final_response","fb_response","fb_rt","fb_id","block","trial","attempt","time_start","time_fix","time_stimulus_show","time_response","time_release","time_extend_incorrect","time_log","sn","logger_sn","logger_time","participation_id"],[false,"train","control","nanjing_a_4_control","approach",1,442.03,40,"keydown","down_down",true,1,"NA","NA","NA",1,50,0,181191.48,182179.165,183045.585,183593.695,183995.425,"NA",184065.63,"NA",61,184065.705,"6594254"]]
2016-09-06 05:23	115257	Pretest task3	Assessment Task 3	6594298	aat	[["approach_left","block_type","cat","stim","trial_type","response","rt","id","modality","label","sust","final_response","fb_response","fb_rt","fb_id","block","trial","attempt","time_start","time_fix","time_stimulus_show","time_response","time_release","time_extend_incorrect","time_log","sn","logger_sn","logger_time","participation_id"],[false,"train","test","zhonghua_a_7_test","avoid",1,425.21,38,"keydown","up_down",true,1,"NA","NA","NA",1,51,0,184065.95,184894.69,185676.73,186217.955,186625.97,"NA",186723.14,"NA",62,186723.21,"6594254"],[false,"train","test","nanjing_p_7_test","approach",1,403.14,40,"keydown","down_down",true,1,"NA","NA","NA",1,52,0,186723.46,187224.82,188191.655,188715.78,189124.185,"NA",189237.36,"NA",63,189237.43,"6594254"]]
2016-09-06 05:23	115257	Pretest task3	Assessment Task 3	6594299	aat	[["approach_left","block_type","cat","stim","trial_type","response","rt","id","modality","label","sust","final_response","fb_response","fb_rt","fb_id","block","trial","attempt","time_start","time_fix","time_stimulus_show","time_response","time_release","time_extend_incorrect","time_log","sn","logger_sn","logger_time","participation_id"],[false,"train","test","zhonghua_a_3_test","approach",1,509.515,40,"keydown","down_down",true,1,"NA","NA","NA",1,53,0,189237.635,189839.38,190788.14,191421.365,191821.78,"NA",191936.445,"NA",64,191936.52,"6594254"]]
2016-09-06 05:23	115257	Pretest task3	Assessment Task 3	6594300	aat	[["approach_left","block_type","cat","stim","trial_type","response","rt","id","modality","label","sust","final_response","fb_response","fb_rt","fb_id","block","trial","attempt","time_start","time_fix","time_stimulus_show","time_response","time_release","time_extend_incorrect","time_log","sn","logger_sn","logger_time","participation_id"],[false,"train","control","liqun_p_3_control","approach",1,441.6,40,"keydown","down_down",true,1,"NA","NA","NA",1,54,0,191936.735,192654.375,193484.425,194040.22,194453.145,"NA",194506.065,"NA",65,194506.155,"6594254"],[false,"train","control","hongshuangxi_a_7_control","approach",1,434.96,40,"keydown","down_down",true,1,"NA","NA","NA",1,55,0,194506.505,195201.67,195851.27,196403.195,196817.925,"NA",196844.765,"NA",66,196844.85,"6594254"]]
2016-09-06 05:23	115257	Pretest task3	Assessment Task 3	6594301	aat	[["approach_left","block_type","cat","stim","trial_type","response","rt","id","modality","label","sust","final_response","fb_response","fb_rt","fb_id","block","trial","attempt","time_start","time_fix","time_stimulus_show","time_response","time_release","time_extend_incorrect","time_log","sn","logger_sn","logger_time","participation_id"],[false,"train","test","liqun_p_3_test","avoid",1,451.695,38,"keydown","up_down",true,1,"NA","NA","NA",1,56,0,196845.135,197416.385,197931.445,198509.27,198915.54,"NA",199004.71,"NA",67,199004.78,"6594254"],[false,"train","test","zhonghua_a_7_test","approach",1,398.715,40,"keydown","down_down",true,1,"NA","NA","NA",1,57,0,199004.985,199897.715,200547.555,200962.97,201363.525,"NA",201391.05,"NA",68,201391.14,"6594254"]]
2016-09-06 05:23	115257	Pretest task3	Assessment Task 3	6594302	aat	[["approach_left","block_type","cat","stim","trial_type","response","rt","id","modality","label","sust","final_response","fb_response","fb_rt","fb_id","block","trial","attempt","time_start","time_fix","time_stimulus_show","time_response","time_release","time_extend_incorrect","time_log","sn","logger_sn","logger_time","participation_id"],[false,"train","test","nanjing_a_3_test","approach",1,482.875,40,"keydown","down_down",true,1,"NA","NA","NA",1,58,0,201391.365,202295.825,202878.355,203463.41,203878.27,"NA",203971.7,"NA",69,203971.775,"6594254"],[false,"train","control","hongshuangxi_p_4_control","approach",1,456.165,40,"keydown","down_down",true,1,"NA","NA","NA",1,59,0,203971.98,204526.565,205026.2,205598.375,206009.325,"NA",206046.735,"NA",70,206046.825,"6594254"]]
2016-09-06 05:23	115257	Pretest task3	Assessment Task 3	6594303	aat	[["approach_left","block_type","cat","stim","trial_type","response","rt","id","modality","label","sust","final_response","fb_response","fb_rt","fb_id","block","trial","attempt","time_start","time_fix","time_stimulus_show","time_response","time_release","time_extend_incorrect","time_log","sn","logger_sn","logger_time","participation_id"],[false,"train","test","hongshuangxi_p_5_test","avoid",1,489.625,38,"keydown","up_down",true,1,"NA","NA","NA",1,60,0,206047.055,206957.99,207657.25,208255.36,208656.925,"NA",208684.88,"NA",71,208684.95,"6594254"]]
2016-09-06 05:23	115257	Pretest task3	Assessment Task 3	6594304	aat	[["approach_left","block_type","cat","stim","trial_type","response","rt","id","modality","label","sust","final_response","fb_response","fb_rt","fb_id","block","trial","attempt","time_start","time_fix","time_stimulus_show","time_response","time_release","time_extend_incorrect","time_log","sn","logger_sn","logger_time","participation_id"],[false,"train","test","yuxi_p_10_test","approach",1,477.085,40,"keydown","down_down",true,1,"NA","NA","NA",1,61,0,208685.2,209521.82,210089.36,210677.035,211088.22,"NA",211094.86,"NA",72,211094.945,"6594254"],[false,"train","control","nanjing_a_4_control","avoid",1,876.35,38,"keydown","up_down",true,1,"NA","NA","NA",1,62,0,211095.26,212053.83,212602.86,213495.855,213919.095,"NA",214003.1,"NA",73,214003.17,"6594254"]]
2016-09-06 05:23	115257	Pretest task3	Assessment Task 3	6594305	aat	[["approach_left","block_type","cat","stim","trial_type","response","rt","id","modality","label","sust","final_response","fb_response","fb_rt","fb_id","block","trial","attempt","time_start","time_fix","time_stimulus_show","time_response","time_release","time_extend_incorrect","time_log","sn","logger_sn","logger_time","participation_id"],[false,"train","control","zhonghua_a_7_control","avoid",1,590.02,38,"keydown","up_down",true,1,"NA","NA","NA",1,63,0,214003.365,214634.845,215535.1,216238.225,216683.085,"NA",216708.55,"NA",74,216708.645,"6594254"]]
2016-09-06 05:23	115257	Pretest task3	Assessment Task 3	6594306	aat	[["approach_left","block_type","cat","stim","trial_type","response","rt","id","modality","label","sust","final_response","fb_response","fb_rt","fb_id","block","trial","attempt","time_start","time_fix","time_stimulus_show","time_response","time_release","time_extend_incorrect","time_log","sn","logger_sn","logger_time","participation_id"],[false,"train","control","nanjing_p_2_control","approach",1,429.32,40,"keydown","down_down",false,1,"NA","NA","NA",1,64,0,216708.85,217648.165,219259.13,219692.345,219897.055,"NA",220071.75,"NA",75,220071.83,"6594254"]]
2016-09-06 05:23	115257	Pretest task3	Assessment Task 3	6594307	aat	[["approach_left","block_type","cat","stim","trial_type","response","rt","id","modality","label","sust","final_response","fb_response","fb_rt","fb_id","block","trial","attempt","time_start","time_fix","time_stimulus_show","time_response","time_release","time_extend_incorrect","time_log","sn","logger_sn","logger_time","participation_id"],[false,"train","test","yuxi_p_10_test","avoid",1,413.715,38,"keydown","up_down",true,1,"NA","NA","NA",1,65,0,220072.09,220929.425,221511.325,221941.665,222344.9,"NA",222401.1,"NA",76,222401.175,"6594254"],[false,"train","test","hongshuangxi_p_5_test","approach",1,420.11,40,"keydown","down_down",true,1,"NA","NA","NA",1,66,0,222401.38,223110.07,223827.59,224264.375,224676.47,"NA",224746.775,"NA",77,224746.87,"6594254"]]
2016-09-06 05:23	115257	Pretest task3	Assessment Task 3	6594308	aat	[["approach_left","block_type","cat","stim","trial_type","response","rt","id","modality","label","sust","final_response","fb_response","fb_rt","fb_id","block","trial","attempt","time_start","time_fix","time_stimulus_show","time_response","time_release","time_extend_incorrect","time_log","sn","logger_sn","logger_time","participation_id"],[false,"train","control","nanjing_p_8_control","avoid",1,359.895,38,"keydown","up_down",true,1,"NA","NA","NA",1,67,0,224747.11,225623.625,226557.595,227022.03,227423.845,"NA",227504.37,"NA",78,227504.445,"6594254"],[false,"train","test","nanjing_p_2_test","avoid",1,610.955,38,"keydown","up_down",true,1,"NA","NA","NA",1,68,0,227504.65,228405.17,228939.515,229656.89,230071.59,"NA",230161.055,"NA",79,230161.13,"6594254"]]
2016-09-06 05:23	115257	Pretest task3	Assessment Task 3	6594309	aat	[["approach_left","block_type","cat","stim","trial_type","response","rt","id","modality","label","sust","final_response","fb_response","fb_rt","fb_id","block","trial","attempt","time_start","time_fix","time_stimulus_show","time_response","time_release","time_extend_incorrect","time_log","sn","logger_sn","logger_time","participation_id"],[false,"train","test","liqun_a_9_test","approach",1,433.425,40,"keydown","down_down",true,1,"NA","NA","NA",1,69,0,230161.385,230870.9,231436.77,231977.32,232386.655,"NA",232443.58,"NA",80,232443.665,"6594254"]]
2016-09-06 05:23	115257	Pretest task3	Assessment Task 3	6594310	aat	[["approach_left","block_type","cat","stim","trial_type","response","rt","id","modality","label","sust","final_response","fb_response","fb_rt","fb_id","block","trial","attempt","time_start","time_fix","time_stimulus_show","time_response","time_release","time_extend_incorrect","time_log","sn","logger_sn","logger_time","participation_id"],[false,"train","control","nanjing_p_1_control","approach",1,535.98,40,"keydown","down_down",true,1,"NA","NA","NA",1,70,0,232443.885,233284.46,233851.39,234498.275,234901.01,"NA",235003.9,"NA",81,235003.975,"6594254"],[false,"train","test","yuxi_a_9_test","avoid",1,383.16,38,"keydown","up_down",true,1,"NA","NA","NA",1,71,0,235004.205,235949.69,236681.405,237172.78,237581.55,"NA",237652.865,"NA",82,237652.94,"6594254"]]
2016-09-06 05:23	115257	Pretest task3	Assessment Task 3	6594311	aat	[["approach_left","block_type","cat","stim","trial_type","response","rt","id","modality","label","sust","final_response","fb_response","fb_rt","fb_id","block","trial","attempt","time_start","time_fix","time_stimulus_show","time_response","time_release","time_extend_incorrect","time_log","sn","logger_sn","logger_time","participation_id"],[false,"train","test","yuxi_p_8_test","approach",1,446.585,40,"keydown","down_down",true,1,"NA","NA","NA",1,72,0,237653.135,238197.62,238996.64,239553.545,239963.08,"NA",240001.335,"NA",83,240001.415,"6594254"]]
2016-09-06 05:23	115257	Pretest task3	Assessment Task 3	6594312	aat	[["approach_left","block_type","cat","stim","trial_type","response","rt","id","modality","label","sust","final_response","fb_response","fb_rt","fb_id","block","trial","attempt","time_start","time_fix","time_stimulus_show","time_response","time_release","time_extend_incorrect","time_log","sn","logger_sn","logger_time","participation_id"],[false,"train","control","liqun_p_3_control","avoid",1,376.655,38,"keydown","up_down",true,1,"NA","NA","NA",1,73,0,240001.65,240895.305,241644.125,242134.435,242543.955,"NA",242593.7,"NA",84,242593.775,"6594254"],[false,"train","control","hongshuangxi_a_7_control","avoid",1,559.665,38,"keydown","up_down",true,1,"NA","NA","NA",1,74,0,242593.985,243525.65,244292.37,244964.49,245407.96,"NA",245470.72,"NA",85,245470.8,"6594254"]]
2016-09-06 05:24	115257	Pretest task3	Assessment Task 3	6594313	aat	[["approach_left","block_type","cat","stim","trial_type","response","rt","id","modality","label","sust","final_response","fb_response","fb_rt","fb_id","block","trial","attempt","time_start","time_fix","time_stimulus_show","time_response","time_release","time_extend_incorrect","time_log","sn","logger_sn","logger_time","participation_id"],[false,"train","test","zhonghua_a_1_test","avoid",1,545.21,38,"keydown","up_down",true,1,"NA","NA","NA",1,75,0,245471.02,245990.69,246857.04,247503.98,247905.82,"NA",248014.465,"NA",86,248014.555,"6594254"]]
2016-09-06 05:24	115257	Pretest task3	Assessment Task 3	6594314	aat	[["approach_left","block_type","cat","stim","trial_type","response","rt","id","modality","label","sust","final_response","fb_response","fb_rt","fb_id","block","trial","attempt","time_start","time_fix","time_stimulus_show","time_response","time_release","time_extend_incorrect","time_log","sn","logger_sn","logger_time","participation_id"],[false,"train","test","nanjing_p_2_test","approach",1,460.86,40,"keydown","down_down",true,1,"NA","NA","NA",1,76,0,248014.775,248605.26,249337.67,249815.165,250275.73,"NA",250324.89,"NA",87,250324.975,"6594254"],[false,"train","control","zhonghua_a_1_control","avoid",1,443.575,38,"keydown","up_down",true,1,"NA","NA","NA",1,77,0,250325.21,250869.95,251669.28,252222.3,252635.19,"NA",252717.15,"NA",88,252717.235,"6594254"]]
2016-09-06 05:24	115257	Pretest task3	Assessment Task 3	6594315	aat	[["approach_left","block_type","cat","stim","trial_type","response","rt","id","modality","label","sust","final_response","fb_response","fb_rt","fb_id","block","trial","attempt","time_start","time_fix","time_stimulus_show","time_response","time_release","time_extend_incorrect","time_log","sn","logger_sn","logger_time","participation_id"],[false,"train","test","nobrand_a_6_test","avoid",1,608.31,38,"keydown","up_down",true,1,"NA","NA","NA",1,78,0,252717.46,253550.85,254266.54,254996.745,255399.51,"NA",255506.455,"NA",89,255506.55,"6594254"],[false,"train","control","nanjing_p_2_control","avoid",1,582.575,38,"keydown","up_down",true,1,"NA","NA","NA",1,79,0,255506.755,256064.6,257014.54,257614.27,258030.535,"NA",258180.585,"NA",90,258180.66,"6594254"]]
2016-09-06 05:24	115257	Pretest task3	Assessment Task 3	6594316	slideshow	[["set","slide","delay","phase","response","rt","modality","id","time_start","time_buttons","time_response","logger_sn","logger_time","participation_id"],["noname",1,0,"down","next",1409.86,"keydown",40,258180.87,258180.88,259623.59,14,259623.6,"6594254"],["noname",1,0,"up","up",13.585,"keyup",40,258180.87,258180.88,259660.23,15,259660.24,"6594254"],["noname",2,0,"down","next",710.7,"keydown",40,259660.24,259660.24,260389.94,16,260389.955,"6594254"],["noname",2,0,"up","up",54.535,"keyup",40,259660.24,259660.24,260465.905,17,260465.93,"6594254"]]
2016-09-06 05:24	115257	Pretest task3	Assessment Task 3	6594317	aat	[["approach_left","block_type","cat","stim","trial_type","response","rt","id","modality","label","sust","final_response","fb_response","fb_rt","fb_id","block","trial","attempt","time_start","time_fix","time_stimulus_show","time_response","time_release","time_extend_incorrect","time_log","sn","logger_sn","logger_time","participation_id"],[false,"train","test","nobrand_a_6_test","approach",1,647.655,40,"keydown","down_down",true,1,"NA","NA","NA",2,0,0,260466.35,261211.285,261910.07,262574.37,262976.385,"NA",263054.035,"NA",91,263054.125,"6594254"]]
2016-09-06 05:24	115257	Pretest task3	Assessment Task 3	6594318	screen	[["name","phase","time","value","logger_sn","logger_time","participation_id"],["fullscreenchange","start",266767.24,{"window.width":1366,"window.height":643,"avail.width":1366,"avail.height":728,"screenfull.isFullscreen":false},5,266767.25,"6594254"],["resize","start",266781.055,{"window.width":1366,"window.height":643,"avail.width":1366,"avail.height":728},6,266781.125,"6594254"],["focusout","start",268649.665,[],7,268649.67,"6594254"],["fullscreenchange","end",266767.24,[],8,268663.605,"6594254"],["resize","end",266781.055,[],9,268663.685,"6594254"],["focusout","end",268649.665,[],10,269663.8,"6594254"]]
2016-09-06 05:51	115257	training1 task1	Training Task 1	6594322	task_start	{"userID":"115257","userAgent":"Mozilla\\/5.0 (Windows NT 6.1; WOW64) AppleWebKit\\/537.36 (KHTML, like Gecko) Chrome\\/51.0.2704.106 Safari\\/537.36","taskType":"gonogo","task_name":""}
